,pv_node_1,pv_node_2,pv_node_3,pv_node_4,pv_node_5,pv_node_6,pv_node_7,pv_node_8,pv_node_9,pv_node_10,pv_node_11,pv_node_12,pv_node_13,pv_node_14,pv_node_15,pv_node_16,pv_node_17,pv_node_18,pv_node_19,pv_node_20,pv_node_21,pv_node_22,pv_node_23,pv_node_24,pv_node_25,pv_node_26,pv_node_27,pv_node_28,pv_node_29,pv_node_30,pv_node_31,pv_node_32,pv_node_33,pv_node_34
2024-01-05 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:15:00,0.0,0.22165046204463038,0.0,0.07662371818167311,0.0,0.0,0.08551609380534861,0.18206187273027571,0.0,0.0,0.0,0.0,0.0,0.12189973032942161,0.0,0.0,0.2945898864965704,0.0,0.0,0.09356884044899953,0.0,0.09347736660384691,0.0,0.16086455620137574,0.0,0.0,0.0,0.0793017164357181,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:30:00,0.0,0.3860563998262843,0.0,0.1360634545228214,0.0,0.0,0.14792714140382585,0.3335426184006407,0.0,0.0,0.0,0.0,0.0,0.21408445222040096,0.0,0.0,0.5329388529924785,0.0,0.0,0.15960268794141924,0.0,0.162125041667917,0.0,0.2890370142312452,0.0,0.0,0.0,0.13288314013120942,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:45:00,0.0,0.6069372720263344,0.0,0.22736855814303145,0.0,0.0,0.22960089939093087,0.540225693977861,0.0,0.0,0.0,0.0,0.0,0.3368218176189828,0.0,0.0,0.8050335287321052,0.0,0.0,0.24429017301413603,0.0,0.2542488942942929,0.0,0.48009936812144893,0.0,0.0,0.0,0.2181856162319318,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 07:00:00,0.0,0.9397764099454428,0.0,0.3281756892312096,0.0,0.0,0.3596274067310458,0.8176734547778124,0.0,0.0,0.0,0.0,0.0,0.5217997778539953,0.0,0.0,1.198308053289465,0.0,0.0,0.3894764650579958,0.0,0.37794811658130784,0.0,0.687081456809607,0.0,0.0,0.0,0.3341961082059724,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 07:15:00,0.0,0.896779132142345,0.0,0.3215467095751903,0.0,0.0,0.32953546114759663,0.7766575290507458,0.0,0.0,0.0,0.0,0.0,0.504334924371388,0.0,0.0,1.2283926403746555,0.0,0.0,0.37272499028699685,0.0,0.3699860980522988,0.0,0.6998479953956955,0.0,0.0,0.0,0.30984293909188854,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 07:30:00,0.0,1.246800243270734,0.0,0.4351649804555832,0.0,0.0,0.47713949249139653,1.0193175761688011,0.0,0.0,0.0,0.0,0.0,0.6541831842947852,0.0,0.0,1.6630974684102742,0.0,0.0,0.5273610708733837,0.0,0.5087484259229433,0.0,0.9134513011197533,0.0,0.0,0.0,0.43976495277355004,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 07:45:00,0.0,1.276607169641839,0.0,0.4862094378773634,0.0,0.0,0.5050342674871525,1.1038189263674598,0.0,0.0,0.0,0.0,0.0,0.7077143505120397,0.0,0.0,1.7631276989884794,0.0,0.0,0.5350609107076603,0.0,0.5281249826976205,0.0,0.9868749571741512,0.0,0.0,0.0,0.47429941835715583,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 08:00:00,0.0,1.385804391298604,0.0,0.48549341527263606,0.0,0.0,0.5302161562771517,1.1759315773639791,0.0,0.0,0.0,0.0,0.0,0.7918192366315979,0.0,0.0,1.8514866262364595,0.0,0.0,0.5700093732342365,0.0,0.5755618307151954,0.0,1.0758545939180815,0.0,0.0,0.0,0.48931282682353966,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 08:15:00,0.0,2.101651225748075,0.0,0.76045908093638,0.0,0.0,0.794899949483191,1.741976423064232,0.0,0.0,0.0,0.0,0.0,1.1735942507168264,0.0,0.0,2.8538872709462315,0.0,0.0,0.8454227933208385,0.0,0.8645674987603259,0.0,1.580114565720595,0.0,0.0,0.0,0.7467045125777492,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 08:30:00,0.0,2.099619706478056,0.0,0.7789345161109545,0.0,0.0,0.8377414862741673,1.7356471616752933,0.0,0.0,0.0,0.0,0.0,1.209037264946887,0.0,0.0,2.9025906963213095,0.0,0.0,0.887692518087406,0.0,0.8770987283815068,0.0,1.6568066071697856,0.0,0.0,0.0,0.7344112732321496,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 08:45:00,0.0,1.8248999087254227,0.0,0.6713473070198472,0.0,0.0,0.7467989744425507,1.5622873295455972,0.0,0.0,0.0,0.0,0.0,1.0173555058944823,0.0,0.0,2.5440974497901134,0.0,0.0,0.7721726056186597,0.0,0.7579497758239226,0.0,1.4751469796912233,0.0,0.0,0.0,0.6508521122417257,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 09:00:00,0.0,1.9480945330976054,0.0,0.6930978107162055,0.0,0.0,0.7141195255340023,1.6682840496797653,0.0,0.0,0.0,0.0,0.0,1.0859439016642023,0.0,0.0,2.6289261925784335,0.0,0.0,0.7874085260228335,0.0,0.8262130743295557,0.0,1.4436344164733836,0.0,0.0,0.0,0.7103866569222304,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 09:15:00,0.0,2.5291445625361964,0.0,0.9353769016700214,0.0,0.0,0.9545965868830746,2.145547630735879,0.0,0.0,0.0,0.0,0.0,1.3538014128940412,0.0,0.0,3.285317662646796,0.0,0.0,0.9996346280550652,0.0,1.0385281092023677,0.0,1.922339850831074,0.0,0.0,0.0,0.8813975174014625,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 09:30:00,0.0,3.0227293749547455,0.0,1.076336692296656,0.0,0.0,1.0980472649345518,2.5925079378499434,0.0,0.0,0.0,0.0,0.0,1.6888736777816726,0.0,0.0,3.8819344222446053,0.0,0.0,1.1906882087134425,0.0,1.2245631576284814,0.0,2.256154738371362,0.0,0.0,0.0,1.0684661703674179,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 09:45:00,0.0,2.4363510314317853,0.0,0.8173432875108075,0.0,0.0,0.9026739353804719,2.010898339133426,0.0,0.0,0.0,0.0,0.0,1.288426803826023,0.0,0.0,3.130021150136287,0.0,0.0,0.9671258516588003,0.0,0.9779713951921886,0.0,1.7850074414707735,0.0,0.0,0.0,0.8010386804438074,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 10:00:00,0.0,2.3967522865619704,0.0,0.8798452911382851,0.0,0.0,0.9198733588437346,1.961328855987287,0.0,0.0,0.0,0.0,0.0,1.297393952347887,0.0,0.0,3.180744433061829,0.0,0.0,0.964266204011549,0.0,0.9747927075264481,0.0,1.7659023248236776,0.0,0.0,0.0,0.8333311922970755,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 10:15:00,0.0,3.241427999619094,0.0,1.145844530460668,0.0,0.0,1.2363645242656092,2.6799531672787267,0.0,0.0,0.0,0.0,0.0,1.7405889881612766,0.0,0.0,4.3791467291055906,0.0,0.0,1.296651376068972,0.0,1.2998141305130764,0.0,2.3866801589428217,0.0,0.0,0.0,1.108502462903615,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 10:30:00,0.0,3.0971826097876063,0.0,1.1259589375107282,0.0,0.0,1.1676585602882652,2.639932313493347,0.0,0.0,0.0,0.0,0.0,1.7176346581113662,0.0,0.0,4.172394541740976,0.0,0.0,1.256078018663395,0.0,1.3061006835544788,0.0,2.4320634432810726,0.0,0.0,0.0,1.0887850563600316,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 10:45:00,0.0,2.594538389433475,0.0,0.9505555912234221,0.0,0.0,0.9847698779586984,2.2064442107095106,0.0,0.0,0.0,0.0,0.0,1.4454481927184957,0.0,0.0,3.4221448178247686,0.0,0.0,1.0623066504301102,0.0,1.0899686420248154,0.0,2.0002947811738077,0.0,0.0,0.0,0.9296079395453978,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 11:00:00,0.0,3.1351806503654602,0.0,1.1294567376080007,0.0,0.0,1.1562085044535022,2.6308360088020732,0.0,0.0,0.0,0.0,0.0,1.7638793567698428,0.0,0.0,4.1780429411372,0.0,0.0,1.3065314173519236,0.0,1.3004704235087243,0.0,2.3874202733880163,0.0,0.0,0.0,1.0891321019525373,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 11:15:00,0.0,3.559584836583449,0.0,1.3526974211530873,0.0,0.0,1.4292689791535522,3.1105152268607763,0.0,0.0,0.0,0.0,0.0,2.010226445641943,0.0,0.0,4.836336807806165,0.0,0.0,1.4463619195651696,0.0,1.507807152586973,0.0,2.8192674115765515,0.0,0.0,0.0,1.3191225074670117,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 11:30:00,0.0,3.1005735452882526,0.0,1.06976856678632,0.0,0.0,1.1026409265748258,2.5713521331995683,0.0,0.0,0.0,0.0,0.0,1.680488911498937,0.0,0.0,3.9924583641738254,0.0,0.0,1.1803535897847477,0.0,1.2110213442560414,0.0,2.29118629138855,0.0,0.0,0.0,1.0408571061264695,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 11:45:00,0.0,3.5701220481963576,0.0,1.271903749172627,0.0,0.0,1.3664367665535275,3.1176260504697932,0.0,0.0,0.0,0.0,0.0,1.9544679796113693,0.0,0.0,4.710819819580164,0.0,0.0,1.4443720085005218,0.0,1.461584502579674,0.0,2.712299493370495,0.0,0.0,0.0,1.2686179643462976,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 12:00:00,0.0,3.4555148149764476,0.0,1.1680473570036436,0.0,0.0,1.3346302604012141,2.8861604886082466,0.0,0.0,0.0,0.0,0.0,1.893630985119722,0.0,0.0,4.671251544668327,0.0,0.0,1.4110995336830898,0.0,1.3930729430354594,0.0,2.587719720572458,0.0,0.0,0.0,1.2197928331147603,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 12:15:00,0.0,3.0043994077521976,0.0,1.0716592049264526,0.0,0.0,1.138901830198879,2.51409531835938,0.0,0.0,0.0,0.0,0.0,1.6671212192164306,0.0,0.0,3.953959036178276,0.0,0.0,1.2500187561205316,0.0,1.2169569070210233,0.0,2.318003403036236,0.0,0.0,0.0,1.0796939489208193,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 12:30:00,0.0,2.8146384511882077,0.0,0.9746295708290234,0.0,0.0,1.0776130482342012,2.3484517744558584,0.0,0.0,0.0,0.0,0.0,1.525514915611289,0.0,0.0,3.689736828443429,0.0,0.0,1.1406460060267678,0.0,1.1441569951833184,0.0,2.087506731085854,0.0,0.0,0.0,1.0007060838006812,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 12:45:00,0.0,2.8582519869086487,0.0,0.9906192995506743,0.0,0.0,1.049969857736144,2.289566571215775,0.0,0.0,0.0,0.0,0.0,1.5484507848036881,0.0,0.0,3.5851388254180607,0.0,0.0,1.0715991147872135,0.0,1.1456421651006592,0.0,2.0923318889249747,0.0,0.0,0.0,0.9718210691048089,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 13:00:00,0.0,2.676911974422259,0.0,0.9464669864288076,0.0,0.0,1.024636636543239,2.2444622261445217,0.0,0.0,0.0,0.0,0.0,1.4014939790863807,0.0,0.0,3.481170761863856,0.0,0.0,1.1089768301692464,0.0,1.1427870353662954,0.0,1.9885900068877689,0.0,0.0,0.0,0.924823887822856,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 13:15:00,0.0,3.1301248561521073,0.0,1.1258314751817053,0.0,0.0,1.1658489622081947,2.4915874314150037,0.0,0.0,0.0,0.0,0.0,1.6989307015320931,0.0,0.0,4.006644527172366,0.0,0.0,1.2474026019865847,0.0,1.244511722388995,0.0,2.3490836837486277,0.0,0.0,0.0,1.0968056324140774,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 13:30:00,0.0,2.6527927293428415,0.0,0.9437567054648954,0.0,0.0,1.0011405654351193,2.23997353050207,0.0,0.0,0.0,0.0,0.0,1.438170017844971,0.0,0.0,3.5942629427907105,0.0,0.0,1.0725716691075773,0.0,1.0976890716516294,0.0,1.9924402901983358,0.0,0.0,0.0,0.937676525348741,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 13:45:00,0.0,3.258727218414693,0.0,1.155013151696903,0.0,0.0,1.249046892414662,2.8618006286791524,0.0,0.0,0.0,0.0,0.0,1.8124698792208895,0.0,0.0,4.327267911754731,0.0,0.0,1.359522825435384,0.0,1.4135123058113483,0.0,2.55179904730517,0.0,0.0,0.0,1.1481109626839505,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 14:00:00,0.0,2.9546491757220052,0.0,1.0852242500292015,0.0,0.0,1.2043551799477674,2.412518643487448,0.0,0.0,0.0,0.0,0.0,1.6499228213419226,0.0,0.0,4.210785705919579,0.0,0.0,1.2537695944464624,0.0,1.2213079962207627,0.0,2.2734576838916905,0.0,0.0,0.0,1.10847594458078,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 14:15:00,0.0,2.520715286877543,0.0,0.9365072193926782,0.0,0.0,0.9170441375273355,2.1377803017953725,0.0,0.0,0.0,0.0,0.0,1.4048942536455729,0.0,0.0,3.3418554770890068,0.0,0.0,1.0540818220682744,0.0,1.0184574257887962,0.0,1.8725317464524105,0.0,0.0,0.0,0.8547634047642627,0.0,0.0,0.0,0.0,0.0,0.0
